record_type,backlog_priority,backlog_bucket,vc_signal_strength,vc_signal_reason,strict_drop_reason,research_recommendation,source_filing_count,firm_name,name,contact_name,contact_title,all_contacts,manager_status_code,manager_status,fund_stage,filer_status,year_inc,fund_size,amount_sold,filing_date,issues,city,state,sec_number,filing_url,linkedin_search_url,linkedin_company_search_url,website_search_url
vc_firm_candidate,1,explicit_vc_candidate,explicit_sec_vc,SEC Form D category: Venture Capital Fund,SEC Form D category: Venture Capital Fund,"Verify the operating firm, manager history, decision-maker, LinkedIn presence, and website.",1,Nucleation Capital,"DE-0612 Fund I, a series of Nucleation Capital, LP","N/A Fund GP, LLC",Director,"N/A Fund GP, LLC (Director); N/A Belltower Fund Group, Ltd. (Director)",not_checked,Not checked,Fund I,first_filer,2026,$1M,$1M,2026-07-17,Pooled Investment Fund - Venture Capital Fund,Lynnwood,WA,0002142595-26-000001,https://www.sec.gov/Archives/edgar/data/2142595/000214259526000001/0002142595-26-000001-index.htm,https://www.linkedin.com/search/results/people/?keywords=N%2FA+Fund+GP%2C+LLC+Nucleation+Capital,https://www.linkedin.com/search/results/companies/?keywords=Nucleation+Capital,https://www.google.com/search?q=%22Nucleation+Capital%22+venture+capital
vc_firm_candidate,1,explicit_vc_candidate,explicit_sec_vc,SEC Form D category: Venture Capital Fund,SEC Form D category: Venture Capital Fund,"Verify the operating firm, manager history, decision-maker, LinkedIn presence, and website.",1,Scrub Capital,"LU-0606 Fund I, a series of Scrub Capital, LP","N/A Fund GP, LLC",Director,"N/A Fund GP, LLC (Director); N/A Belltower Fund Group, Ltd. (Director)",not_checked,Not checked,Fund I,first_filer,2026,"$111,000","$111,000",2026-07-17,Pooled Investment Fund - Venture Capital Fund,Lynnwood,WA,0002141022-26-000001,https://www.sec.gov/Archives/edgar/data/2141022/000214102226000001/0002141022-26-000001-index.htm,https://www.linkedin.com/search/results/people/?keywords=N%2FA+Fund+GP%2C+LLC+Scrub+Capital,https://www.linkedin.com/search/results/companies/?keywords=Scrub+Capital,https://www.google.com/search?q=%22Scrub+Capital%22+venture+capital
vc_firm_candidate,1,explicit_vc_candidate,explicit_sec_vc,SEC Form D category: Venture Capital Fund,SEC Form D category: Venture Capital Fund,"Verify the operating firm, manager history, decision-maker, LinkedIn presence, and website.",1,Interstellar,"Interstellar Fund I, L.P.",N/A Interstelar Investments LLC,Executive Officer,N/A Interstelar Investments LLC (Executive Officer); Lin Shaoying (Director),not_checked,Not checked,Fund I,first_filer,N/A,$0,$23M,2026-07-17,Pooled Investment Fund - Venture Capital Fund,LEWES,DE,0001829189-26-000004,https://www.sec.gov/Archives/edgar/data/1829189/000182918926000004/0001829189-26-000004-index.htm,https://www.linkedin.com/search/results/people/?keywords=N%2FA+Interstelar+Investments+LLC+Interstellar,https://www.linkedin.com/search/results/companies/?keywords=Interstellar,https://www.google.com/search?q=%22Interstellar%22+venture+capital
vc_firm_candidate,1,explicit_vc_candidate,explicit_sec_vc,SEC Form D category: Venture Capital Fund,SEC Form D category: Venture Capital Fund,"Verify the operating firm, manager history, decision-maker, LinkedIn presence, and website.",2,Jumpspace Venture,"WE-0510 Fund I, a series of Jumpspace Venture, LP","N/A Fund GP, LLC",Director,"N/A Fund GP, LLC (Director); N/A Belltower Fund Group, Ltd. (Director)",not_checked,Not checked,Fund I,first_filer,2026,"$211,000","$211,000",2026-07-16,Pooled Investment Fund - Venture Capital Fund,Lynnwood,WA,0002135491-26-000001,https://www.sec.gov/Archives/edgar/data/2135491/000213549126000001/0002135491-26-000001-index.htm,https://www.linkedin.com/search/results/people/?keywords=N%2FA+Fund+GP%2C+LLC+Jumpspace+Venture,https://www.linkedin.com/search/results/companies/?keywords=Jumpspace+Venture,https://www.google.com/search?q=%22Jumpspace+Venture%22+venture+capital
vc_firm_candidate,1,explicit_vc_candidate,explicit_sec_vc,SEC Form D category: Venture Capital Fund,SEC Form D category: Venture Capital Fund,"Verify the operating firm, manager history, decision-maker, LinkedIn presence, and website.",1,Gold Dragon Ventures,"SY-0402 Fund I, a series of Gold Dragon Ventures, LP","N/A Fund GP, LLC",Director,"N/A Fund GP, LLC (Director); N/A Belltower Fund Group, Ltd. (Director)",not_checked,Not checked,Fund I,first_filer,2026,"$66,200","$66,200",2026-07-16,Pooled Investment Fund - Venture Capital Fund,Lynnwood,WA,0002128491-26-000001,https://www.sec.gov/Archives/edgar/data/2128491/000212849126000001/0002128491-26-000001-index.htm,https://www.linkedin.com/search/results/people/?keywords=N%2FA+Fund+GP%2C+LLC+Gold+Dragon+Ventures,https://www.linkedin.com/search/results/companies/?keywords=Gold+Dragon+Ventures,https://www.google.com/search?q=%22Gold+Dragon+Ventures%22+venture+capital
vc_firm_candidate,1,explicit_vc_candidate,explicit_sec_vc,SEC Form D category: Venture Capital Fund,SEC Form D category: Venture Capital Fund,"Verify the operating firm, manager history, decision-maker, LinkedIn presence, and website.",1,Nadia Partners (AI,Nadia Partners (AI Fund I) LLC,N/A Nadia Partners,AI Fund I) Manager LLC (Director,N/A Nadia Partners (AI Fund I) Manager LLC (Director); Aidan Kehoe (Director),not_checked,Not checked,Fund I,first_filer,2026,$35M,$10M,2026-07-16,Pooled Investment Fund - Venture Capital Fund,MIAMI,FL,0002144478-26-000001,https://www.sec.gov/Archives/edgar/data/2144478/000214447826000001/0002144478-26-000001-index.htm,https://www.linkedin.com/search/results/people/?keywords=N%2FA+Nadia+Partners+Nadia+Partners+%28AI,https://www.linkedin.com/search/results/companies/?keywords=Nadia+Partners+%28AI,https://www.google.com/search?q=%22Nadia+Partners+%28AI%22+venture+capital
vc_firm_candidate,1,explicit_vc_candidate,explicit_sec_vc,SEC Form D category: Venture Capital Fund,SEC Form D category: Venture Capital Fund,"Verify the operating firm, manager history, decision-maker, LinkedIn presence, and website.",1,Also Capital,"FL-0619 Fund I, a series of Also Capital, LP","N/A Fund GP, LLC",Director,"N/A Fund GP, LLC (Director); N/A Belltower Fund Group, Ltd. (Director)",not_checked,Not checked,Fund I,first_filer,2026,$3M,$3M,2026-07-16,Pooled Investment Fund - Venture Capital Fund,Lynnwood,WA,0002143318-26-000001,https://www.sec.gov/Archives/edgar/data/2143318/000214331826000001/0002143318-26-000001-index.htm,https://www.linkedin.com/search/results/people/?keywords=N%2FA+Fund+GP%2C+LLC+Also+Capital,https://www.linkedin.com/search/results/companies/?keywords=Also+Capital,https://www.google.com/search?q=%22Also+Capital%22+venture+capital
vc_firm_candidate,1,explicit_vc_candidate,explicit_sec_vc,SEC Form D category: Venture Capital Fund,SEC Form D category: Venture Capital Fund,"Verify the operating firm, manager history, decision-maker, LinkedIn presence, and website.",1,Shor Capital,"HT-1205 Fund I, a series of Shor Capital, LP","N/A Fund GP, LLC",Director,"N/A Fund GP, LLC (Director); N/A Belltower Fund Group, Ltd. (Director)",not_checked,Not checked,Fund I,first_filer,2025,"$78,000","$78,000",2026-07-16,Pooled Investment Fund - Venture Capital Fund,Lynnwood,WA,0002139009-26-000001,https://www.sec.gov/Archives/edgar/data/2139009/000213900926000001/0002139009-26-000001-index.htm,https://www.linkedin.com/search/results/people/?keywords=N%2FA+Fund+GP%2C+LLC+Shor+Capital,https://www.linkedin.com/search/results/companies/?keywords=Shor+Capital,https://www.google.com/search?q=%22Shor+Capital%22+venture+capital
vc_firm_candidate,1,explicit_vc_candidate,explicit_sec_vc,SEC Form D category: Venture Capital Fund,SEC Form D category: Venture Capital Fund,"Verify the operating firm, manager history, decision-maker, LinkedIn presence, and website.",1,Varion Ventures,Varion Ventures Fund I LP,(none) Varion Ventures GP I LLC,Executive Officer,(none) Varion Ventures GP I LLC (Executive Officer); Konstantin Vinogradov (Executive Officer),not_checked,Not checked,Fund I,first_filer,2026,$0,$0,2026-07-15,Pooled Investment Fund - Venture Capital Fund,SAN FRANCISCO,CA,0002139993-26-000002,https://www.sec.gov/Archives/edgar/data/2139993/000213999326000002/0002139993-26-000002-index.htm,https://www.linkedin.com/search/results/people/?keywords=%28none%29+Varion+Ventures+GP+I+LLC+Varion+Ventures,https://www.linkedin.com/search/results/companies/?keywords=Varion+Ventures,https://www.google.com/search?q=%22Varion+Ventures%22+venture+capital
vc_firm_candidate,1,explicit_vc_candidate,explicit_sec_vc,SEC Form D category: Venture Capital Fund,SEC Form D category: Venture Capital Fund,"Verify the operating firm, manager history, decision-maker, LinkedIn presence, and website.",1,Riot Ventures Select,"Riot Ventures Select Fund I, L.P.","N/A Riot Ventures Select Fund I GP, LLC",Executive Officer,"N/A Riot Ventures Select Fund I GP, LLC (Executive Officer); Stephen Marcus (Executive Officer); William Coffield (Executive Officer)",not_checked,Not checked,Fund I,first_filer,2026,$131M,$131M,2026-07-14,Pooled Investment Fund - Venture Capital Fund,VENICE,CA,0002138292-26-000002,https://www.sec.gov/Archives/edgar/data/2138292/000213829226000002/0002138292-26-000002-index.htm,https://www.linkedin.com/search/results/people/?keywords=N%2FA+Riot+Ventures+Select+Fund+I+GP%2C+LLC+Riot+Ventures+Select,https://www.linkedin.com/search/results/companies/?keywords=Riot+Ventures+Select,https://www.google.com/search?q=%22Riot+Ventures+Select%22+venture+capital
vc_firm_candidate,1,explicit_vc_candidate,explicit_sec_vc,SEC Form D category: Venture Capital Fund,SEC Form D category: Venture Capital Fund,"Verify the operating firm, manager history, decision-maker, LinkedIn presence, and website.",1,Altimeter Himalaya,"Altimeter Himalaya Fund I, L.P.",Brad Gerstner,Executive Officer,Brad Gerstner (Executive Officer); Matthew Tolve (Executive Officer); John Kiernan III (Executive Officer),not_checked,Not checked,Fund I,first_filer,2026,$40M,$40M,2026-07-14,Pooled Investment Fund - Venture Capital Fund,BOSTON,MA,0002139124-26-000001,https://www.sec.gov/Archives/edgar/data/2139124/000213912426000001/0002139124-26-000001-index.htm,https://www.linkedin.com/search/results/people/?keywords=Brad+Gerstner+Altimeter+Himalaya,https://www.linkedin.com/search/results/companies/?keywords=Altimeter+Himalaya,https://www.google.com/search?q=%22Altimeter+Himalaya%22+venture+capital
vc_firm_candidate,1,explicit_vc_candidate,explicit_sec_vc,SEC Form D category: Venture Capital Fund,SEC Form D category: Venture Capital Fund,"Verify the operating firm, manager history, decision-maker, LinkedIn presence, and website.",1,Voltage Ventures,Voltage Ventures Fund I LP,N/A Voltage Ventures GP I LLC,"Director, Promoter","N/A Voltage Ventures GP I LLC (Director, Promoter); Marissa Bertorelli (Director); Benjamin Shaw (Director)",not_checked,Not checked,Fund I,first_filer,2026,$0,$18M,2026-07-10,Pooled Investment Fund - Venture Capital Fund,Portland,ME,0000929638-26-002584,https://www.sec.gov/Archives/edgar/data/2140639/000092963826002584/0000929638-26-002584-index.htm,https://www.linkedin.com/search/results/people/?keywords=N%2FA+Voltage+Ventures+GP+I+LLC+Voltage+Ventures,https://www.linkedin.com/search/results/companies/?keywords=Voltage+Ventures,https://www.google.com/search?q=%22Voltage+Ventures%22+venture+capital
vc_firm_candidate,1,explicit_vc_candidate,explicit_sec_vc,SEC Form D category: Venture Capital Fund,SEC Form D category: Venture Capital Fund,"Verify the operating firm, manager history, decision-maker, LinkedIn presence, and website.",1,Context Venture Partners,"Context Venture Partners Fund I, LP","(none) Context Venture Partners GP I, LLC",Executive Officer,"(none) Context Venture Partners GP I, LLC (Executive Officer); (none) CVP Fund Management, LLC (Executive Officer); James Armstrong (Executive Officer); Andrew Jenks (Executive Officer)",not_checked,Not checked,Fund I,first_filer,2026,$0,$0,2026-07-09,Pooled Investment Fund - Venture Capital Fund,MANHATTAN BEACH,CA,0002143574-26-000001,https://www.sec.gov/Archives/edgar/data/2143574/000214357426000001/0002143574-26-000001-index.htm,https://www.linkedin.com/search/results/people/?keywords=%28none%29+Context+Venture+Partners+GP+I%2C+LLC+Context+Venture+Partners,https://www.linkedin.com/search/results/companies/?keywords=Context+Venture+Partners,https://www.google.com/search?q=%22Context+Venture+Partners%22+venture+capital
vc_firm_candidate,1,explicit_vc_candidate,explicit_sec_vc,SEC Form D category: Venture Capital Fund,SEC Form D category: Venture Capital Fund,"Verify the operating firm, manager history, decision-maker, LinkedIn presence, and website.",2,Rail Ventures,"VE-0606 Fund I, a series of Rail Ventures, LP","N/A Fund GP, LLC",Director,"N/A Fund GP, LLC (Director); N/A Belltower Fund Group, Ltd. (Director)",not_checked,Not checked,Fund I,first_filer,2026,"$162,150","$162,150",2026-07-08,Pooled Investment Fund - Venture Capital Fund,Lynnwood,WA,0002140462-26-000001,https://www.sec.gov/Archives/edgar/data/2140462/000214046226000001/0002140462-26-000001-index.htm,https://www.linkedin.com/search/results/people/?keywords=N%2FA+Fund+GP%2C+LLC+Rail+Ventures,https://www.linkedin.com/search/results/companies/?keywords=Rail+Ventures,https://www.google.com/search?q=%22Rail+Ventures%22+venture+capital
vc_firm_candidate,1,explicit_vc_candidate,explicit_sec_vc,SEC Form D category: Venture Capital Fund,SEC Form D category: Venture Capital Fund,"Verify the operating firm, manager history, decision-maker, LinkedIn presence, and website.",2,Antler Special Opportunities,Antler Special Opportunities Fund I LP,N/A Antler Special Opportunities GP I LLC,Director,N/A Antler Special Opportunities GP I LLC (Director); Fady Abdel-Nour (Director); Magnus Grimeland (Director); Christopher Walsh (Director),not_checked,Not checked,Fund I,first_filer,2026,$0,$0,2026-07-08,Pooled Investment Fund - Venture Capital Fund,NEW YORK,NY,0002109538-26-000001,https://www.sec.gov/Archives/edgar/data/2109538/000210953826000001/0002109538-26-000001-index.htm,https://www.linkedin.com/search/results/people/?keywords=N%2FA+Antler+Special+Opportunities+GP+I+LLC+Antler+Special+Opportunities,https://www.linkedin.com/search/results/companies/?keywords=Antler+Special+Opportunities,https://www.google.com/search?q=%22Antler+Special+Opportunities%22+venture+capital
vc_firm_candidate,1,explicit_vc_candidate,explicit_sec_vc,SEC Form D category: Venture Capital Fund,SEC Form D category: Venture Capital Fund,"Verify the operating firm, manager history, decision-maker, LinkedIn presence, and website.",6,Multimodal Ventures,"JE-0623 Fund I, a series of Multimodal Ventures, LP","N/A Fund GP, LLC",Director,"N/A Fund GP, LLC (Director); N/A Belltower Fund Group, Ltd. (Director)",not_checked,Not checked,Fund I,first_filer,2026,"$285,807","$285,807",2026-07-07,Pooled Investment Fund - Venture Capital Fund,Lynnwood,WA,0002142782-26-000001,https://www.sec.gov/Archives/edgar/data/2142782/000214278226000001/0002142782-26-000001-index.htm,https://www.linkedin.com/search/results/people/?keywords=N%2FA+Fund+GP%2C+LLC+Multimodal+Ventures,https://www.linkedin.com/search/results/companies/?keywords=Multimodal+Ventures,https://www.google.com/search?q=%22Multimodal+Ventures%22+venture+capital
vc_firm_candidate,1,explicit_vc_candidate,explicit_sec_vc,SEC Form D category: Venture Capital Fund,SEC Form D category: Venture Capital Fund,"Verify the operating firm, manager history, decision-maker, LinkedIn presence, and website.",3,Second Wave Venture,"TU Second Wave Fund I, a series of Second Wave Venture, LP","N/A Second Wave Partners, LLC",Director,"N/A Second Wave Partners, LLC (Director); Alexander Kario (Executive Officer)",not_checked,Not checked,Fund I,first_filer,2026,"$601,000","$601,000",2026-07-07,Pooled Investment Fund - Venture Capital Fund,WILMINGTON,DE,0002141600-26-000001,https://www.sec.gov/Archives/edgar/data/2141600/000214160026000001/0002141600-26-000001-index.htm,https://www.linkedin.com/search/results/people/?keywords=N%2FA+Second+Wave+Partners%2C+LLC+Second+Wave+Venture,https://www.linkedin.com/search/results/companies/?keywords=Second+Wave+Venture,https://www.google.com/search?q=%22Second+Wave+Venture%22+venture+capital
vc_firm_candidate,1,explicit_vc_candidate,explicit_sec_vc,SEC Form D category: Venture Capital Fund,SEC Form D category: Venture Capital Fund,"Verify the operating firm, manager history, decision-maker, LinkedIn presence, and website.",2,New Stack Ventures,"TE-0606 Fund I, a series of New Stack Ventures, LP","N/A Fund GP, LLC",Director,"N/A Fund GP, LLC (Director); N/A Belltower Fund Group, Ltd. (Director)",not_checked,Not checked,Fund I,first_filer,2026,"$495,125","$495,125",2026-07-07,Pooled Investment Fund - Venture Capital Fund,Lynnwood,WA,0002140931-26-000001,https://www.sec.gov/Archives/edgar/data/2140931/000214093126000001/0002140931-26-000001-index.htm,https://www.linkedin.com/search/results/people/?keywords=N%2FA+Fund+GP%2C+LLC+New+Stack+Ventures,https://www.linkedin.com/search/results/companies/?keywords=New+Stack+Ventures,https://www.google.com/search?q=%22New+Stack+Ventures%22+venture+capital
